Games,Cópias vendidas,Hours Played,Número de jogadores,_merge,Popularidade,Temp Med,Jogadores por cópias,index,slug,isMultiplayer
EVGA PrecisionX 16,4,0.4,1.0,both,0.0208474487934539,0.4,0.25,Soundrack/Skin/Bonus,0,
Eador. Masters of the Broken World,3,59.0,2.0,both,0.0156355865950904,29.5,0.6666666666666666,798,eador-masters-of-the-broken-world,0.0
Earth 2150 Lost Souls,1,0.0,0.0,left_only,0.0052118621983634,,0.0,799,earth-2150-lost-souls,0.0
Earth 2150 The Moon Project,3,0.0,0.0,left_only,0.0156355865950904,,0.0,800,earth-2150-the-moon-project,0.0
Earth 2160,2,2.1,1.0,both,0.0104237243967269,2.1,0.5,801,earth-2160,0.0
Earth Defense Force Insect Armageddon,1,0.0,0.0,left_only,0.0052118621983634,,0.0,802,earth-defense-force-insect-armageddon,1.0
East India Company Gold,6,11.6,1.0,both,0.0312711731901808,11.6,0.1666666666666666,803,east-india-company-gold,0.0
EasyAntiCheat eSports,1,7.8,1.0,both,0.0052118621983634,7.8,1.0,Soundrack/Skin/Bonus,0,
Echo of Soul,2,0.0,0.0,left_only,0.0104237243967269,,0.0,805,echo-of-soul,1.0
Echo of the Wilds,1,0.2,1.0,both,0.0052118621983634,0.2,1.0,806,echo-of-the-wilds,0.0
Echoes+,3,3.5,2.0,both,0.0156355865950904,1.75,0.6666666666666666,807,echoes-plus,0.0
Eden Star  Destroy - Build - Protect,1,4.1,1.0,both,0.0052118621983634,4.1,1.0,808,eden-star,1.0
Edge of Space,2,0.4,1.0,both,0.0104237243967269,0.4,0.5,809,edge-of-space,0.0
Edna & Harvey Harvey's New Eyes,2,0.0,0.0,left_only,0.0104237243967269,,0.0,810,edna-harvey-harvey-s-new-eyes,0.0
Eets,5,7.8,1.0,both,0.0260593109918173,7.8,0.2,811,eets-chowdown,0.0
Eets Munchies,4,1.5,2.0,both,0.0208474487934539,0.75,0.5,812,eets-munchies,0.0
Eldevin,4,3.3,3.0,both,0.0208474487934539,1.1,0.75,813,eldevin,1.0
Eldritch,1,0.0,0.0,left_only,0.0052118621983634,,0.0,814,eldritch,1.0
Electric Highways,1,0.0,0.0,left_only,0.0052118621983634,,0.0,815,electric-highways,0.0
Electronic Super Joy,2,3.1,2.0,both,0.0104237243967269,1.5499999999999998,1.0,816,electronic-super-joy--1,1.0
Electronic Super Joy Bonus Content,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Electronic Super Joy Groove City,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Element4l,1,0.4,1.0,both,0.0052118621983634,0.4,1.0,819,element4l,0.0
Elemental Fallen Enchantress Map Pack,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Elementary My Dear Majesty!,1,0.0,0.0,left_only,0.0052118621983634,,0.0,821,elementary-my-dear-majesty,0.0
Elite Dangerous,4,286.4,4.0,both,0.0208474487934539,71.6,1.0,822,elite-dangerous,1.0
Elite Dangerous Horizons,1,0.0,0.0,left_only,0.0052118621983634,,0.0,823,elite-dangerous-horizons,0.0
Elsword,6,241.0,3.0,both,0.0312711731901808,80.33333333333333,0.5,824,elsword,1.0
Emily is Away,4,1.5,2.0,both,0.0208474487934539,0.75,0.5,825,emily-is-away,0.0
Empire Total War,42,2561.0,30.0,both,0.2188982123312659,85.36666666666666,0.7142857142857143,826,empire-total-war,0.0
Empyrion - Galactic Survival,1,19.1,1.0,both,0.0052118621983634,19.1,1.0,827,empyrion-galactic-survival,1.0
Enclave,11,7.4,5.0,both,0.0573304841819982,1.48,0.4545454545454545,828,enclave,0.0
Endless Legend,11,302.9,10.0,both,0.0573304841819982,30.29,0.9090909090909092,829,endless-legend,0.0
Endless Sky,4,2.8,3.0,both,0.0208474487934539,0.9333333333333332,0.75,830,endless-sky--1,0.0
Endless Space,14,342.6,11.0,both,0.0729660707770886,31.145454545454548,0.7857142857142857,831,endless-space,0.0
Enemy Mind,4,4.1,1.0,both,0.0208474487934539,4.1,0.25,832,enemy-mind,0.0
English Country Tune,4,0.0,0.0,left_only,0.0208474487934539,,0.0,833,english-country-tune,0.0
Enigmatis 2 The Mists of Ravenwood,1,5.9,1.0,both,0.0052118621983634,5.9,1.0,834,enigmatis-2-the-mists-of-ravenwood,0.0
Epic Arena,2,4.7,1.0,both,0.0104237243967269,4.7,0.5,835,epic-arena,0.0
Epic Battle Fantasy 4,1,4.0,1.0,both,0.0052118621983634,4.0,1.0,836,epic-battle-fantasy-4,0.0
Epic Cards Battle(TCG),3,0.1,1.0,both,0.0156355865950904,0.1,0.3333333333333333,837,epic-cards-battle,0.0
Escape,2,0.1,1.0,both,0.0104237243967269,0.1,0.5,838,escape--4,0.0
Escape Machines,1,0.0,0.0,left_only,0.0052118621983634,,0.0,839,escape-machines,1.0
Escape Rosecliff Island,2,2.0,1.0,both,0.0104237243967269,2.0,0.5,840,escape-rosecliff-island,0.0
Eschalon Book 2,1,0.0,0.0,left_only,0.0052118621983634,,0.0,841,eschalon-book-ii,0.0
Esenthel Engine,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Estranged Act I,1,2.3,1.0,both,0.0052118621983634,2.3,1.0,843,estranged-act-i,1.0
Eternal Fate,3,3.6,2.0,both,0.0156355865950904,1.7999999999999998,0.6666666666666666,844,eternal-fate,0.0
Eternal Senia,1,0.0,0.0,left_only,0.0052118621983634,,0.0,845,eternal-senia,0.0
Ethan Meteor Hunter,2,0.1,1.0,both,0.0104237243967269,0.1,0.5,846,ethan-meteor-hunter,0.0
Ether One,1,9.3,1.0,both,0.0052118621983634,9.3,1.0,847,ether-one-be9f9aff-105e-448a-a37b-7863a0c0a683,0.0
Ether One Deluxe Edition Upgrade,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Ether One Redux,1,0.0,0.0,left_only,0.0052118621983634,,0.0,849,ether-one-redux,0.0
Ether Vapor Remaster,1,0.0,0.0,left_only,0.0052118621983634,,0.0,850,ether-vapor-remaster,1.0
Etherium,1,0.0,0.0,left_only,0.0052118621983634,,0.0,851,etherium,0.0
Eufloria,3,13.8,3.0,both,0.0156355865950904,4.6,1.0,852,eufloria,0.0
Eufloria HD,4,0.3,1.0,both,0.0208474487934539,0.3,0.25,853,eufloria-hd,0.0
Eufloria HD Original Soundtrack,3,0.0,0.0,left_only,0.0156355865950904,,0.0,Soundrack/Skin/Bonus,0,
Euro Truck Simulator 2,27,804.7,23.0,both,0.1407202793558138,34.98695652173913,0.8518518518518519,855,euro-truck-simulator-2,0.0
Euro Truck Simulator 2 - Going East!,8,0.0,0.0,left_only,0.0416948975869078,,0.0,Soundrack/Skin/Bonus,0,
Euro Truck Simulator 2 - Ice Cold Paint Jobs Pack,2,0.0,0.0,left_only,0.0104237243967269,,0.0,Soundrack/Skin/Bonus,0,
Eurofighter Typhoon,1,0.3,1.0,both,0.0052118621983634,0.3,1.0,858,eurofighter-typhoon,0.0
Europa Universalis III,8,12.9,5.0,both,0.0416948975869078,2.58,0.625,859,europa-universalis-iii,0.0
Europa Universalis III Divine Wind,2,0.0,0.0,left_only,0.0104237243967269,,0.0,860,europa-universalis-iii-divine-wind,0.0
Europa Universalis III Heir to the Throne,1,0.0,0.0,left_only,0.0052118621983634,,0.0,861,europa-universalis-iii-heir-to-the-throne,0.0
Europa Universalis IV,11,1900.7,11.0,both,0.0573304841819982,172.79090909090908,1.0,862,europa-universalis-iv,0.0
Europa Universalis IV American Dream DLC,2,0.0,0.0,left_only,0.0104237243967269,,0.0,863,europa-universalis-iv-american-dream,0.0
Europa Universalis IV Conquest of Paradise,5,0.0,0.0,left_only,0.0260593109918173,,0.0,864,europa-universalis-iv-conquest-of-paradise,0.0
Europa Universalis IV Conquistadors Unit pack ,3,0.0,0.0,left_only,0.0156355865950904,,0.0,Soundrack/Skin/Bonus,0,
Europa Universalis IV National Monuments II,2,0.0,0.0,left_only,0.0104237243967269,,0.0,866,europa-universalis-iv-national-monuments-ii,0.0
Europa Universalis IV Songs of the New World,2,0.0,0.0,left_only,0.0104237243967269,,0.0,Soundrack/Skin/Bonus,0,
Europa Universalis IVNative Americans Unit Pack,2,0.0,0.0,left_only,0.0104237243967269,,0.0,868,europa-universalis-iv-native-americans-unit-pack,0.0
Europa Universalis Rome - Gold Edition,1,5.9,1.0,both,0.0052118621983634,5.9,1.0,869,europa-universalis-rome-gold-edition,0.0
Europa Universalis Rome - Vae Victis,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
EverQuest Free-to-Play,3,0.6,1.0,both,0.0156355865950904,0.6,0.3333333333333333,871,everquest,1.0
EverQuest II,6,0.5,1.0,both,0.0312711731901808,0.5,0.1666666666666666,872,everquest-ii,1.0
EverQuest Secrets of Faydwer,1,0.4,1.0,both,0.0052118621983634,0.4,1.0,873,everquest-secrets-of-faydwer,1.0
EverQuest Seeds of Destruction,1,0.3,1.0,both,0.0052118621983634,0.3,1.0,874,everquest-seeds-of-destruction,1.0
Everlasting Summer,10,14.5,8.0,both,0.0521186219836347,1.8125,0.8,875,everlasting-summer,0.0
Evil Genius,2,8.1,2.0,both,0.0104237243967269,4.05,1.0,876,evil-genius,0.0
Evochron Mercenary,1,2.2,1.0,both,0.0052118621983634,2.2,1.0,877,evochron-mercenary,0.0
Evoland,9,22.6,7.0,both,0.0469067597852712,3.2285714285714286,0.7777777777777778,878,evoland,0.0
Evolution RTS,1,0.0,0.0,left_only,0.0052118621983634,,0.0,879,evolution-rts,0.0
Evolve,5,34.4,5.0,both,0.0260593109918173,6.88,1.0,880,evolve,1.0
Evolve - Behemoth,2,0.0,0.0,left_only,0.0104237243967269,,0.0,Soundrack/Skin/Bonus,0,
Expeditions Conquistador,1,4.1,1.0,both,0.0052118621983634,4.1,1.0,882,expeditions-conquistador,0.0
F.E.A.R.,12,33.5,5.0,both,0.0625423463803617,6.7,0.4166666666666667,883,fear--1,1.0
F.E.A.R. 2 Project Origin,20,87.2,9.0,both,0.1042372439672695,9.68888888888889,0.45,884,f-e-a-r-2-project-origin,1.0
F.E.A.R. 3,17,52.5,8.0,both,0.088601657372179,6.5625,0.4705882352941176,885,f-e-a-r-3,1.0
F.E.A.R. Extraction Point,12,0.0,0.0,left_only,0.0625423463803617,,0.0,886,f-e-a-r-extraction-point,1.0
F.E.A.R. Online,7,7.1000000000000005,2.0,both,0.0364830353885443,3.5500000000000003,0.2857142857142857,887,fear-online,1.0
F.E.A.R. Perseus Mandate,12,0.2,1.0,both,0.0625423463803617,0.2,0.0833333333333333,888,f-e-a-r-perseus-mandate,1.0
F1 2010,1,29.0,1.0,both,0.0052118621983634,29.0,1.0,889,f1-2010,0.0
F1 2012,4,94.2,4.0,both,0.0208474487934539,23.55,1.0,890,f1-2012,0.0
F1 2013,1,7.5,1.0,both,0.0052118621983634,7.5,1.0,891,f1-2013,0.0
F1 2014,1,4.7,1.0,both,0.0052118621983634,4.7,1.0,892,f1-2014,1.0
FATE,2,0.0,0.0,left_only,0.0104237243967269,,0.0,893,fate--1,1.0
FATE The Traitor Soul,1,0.0,0.0,left_only,0.0052118621983634,,0.0,894,fate-the-traitor-soul,0.0
FATE Undiscovered Realms,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
FEZ,9,47.1,8.0,both,0.0469067597852712,5.8875,0.8888888888888888,896,fez,0.0
FIFA Manager 10,1,0.0,0.0,left_only,0.0052118621983634,,0.0,897,fifa-manager-10,0.0
FINAL FANTASY III,2,6.5,1.0,both,0.0104237243967269,6.5,0.5,898,final-fantasy-iii--3,0.0
FINAL FANTASY TYPE-0 HD,1,0.7,1.0,both,0.0052118621983634,0.7,1.0,899,final-fantasy-type-0-hd,0.0
FINAL FANTASY VII,20,232.8,17.0,both,0.1042372439672695,13.694117647058825,0.85,900,final-fantasy-vii--7,0.0
FINAL FANTASY VIII,4,3.7,2.0,both,0.0208474487934539,1.85,0.5,901,final-fantasy-viii,0.0
FINAL FANTASY XI,1,0.3,1.0,both,0.0052118621983634,0.3,1.0,Soundrack/Skin/Bonus,0,
FINAL FANTASY XIII,6,142.1,6.0,both,0.0312711731901808,23.683333333333334,1.0,903,final-fantasy-xiii,0.0
FINAL FANTASY XIII-2,1,0.0,0.0,left_only,0.0052118621983634,,0.0,904,final-fantasy-xiii-2,0.0
FINAL FANTASY XIV A Realm Reborn,6,211.3,6.0,both,0.0312711731901808,35.21666666666667,1.0,905,final-fantasy-xiv-online,1.0
FINAL FANTASY XIV A Realm Reborn (NA version),1,0.0,0.0,left_only,0.0052118621983634,,0.0,906,final-fantasy-xiv-online,1.0
FINAL FANTASY XIV A Realm Reborn (PAL version),1,0.0,0.0,left_only,0.0052118621983634,,0.0,907,final-fantasy-xiv-online,1.0
FINAL FANTASY XIV A Realm Reborn CE (NA version),3,0.0,0.0,left_only,0.0156355865950904,,0.0,908,final-fantasy-xiv-online,1.0
FINAL FANTASY XIV Heavensward,1,0.0,0.0,left_only,0.0052118621983634,,0.0,909,final-fantasy-xiv-heavensward,1.0
FLY'N,1,0.0,0.0,left_only,0.0052118621983634,,0.0,910,flyn,0.0
FORCED,6,10.8,5.0,both,0.0312711731901808,2.16,0.8333333333333334,911,forced,1.0
FRACT OSC,1,0.0,0.0,left_only,0.0052118621983634,,0.0,912,fract-osc,0.0
FTL Faster Than Light,21,207.6,16.0,both,0.1094491061656329,12.975,0.7619047619047619,913,ftl-faster-than-light,0.0
FUEL,2,8.8,1.0,both,0.0104237243967269,8.8,0.5,914,fuel,0.0
Fable - The Lost Chapters,7,113.0,5.0,both,0.0364830353885443,22.6,0.7142857142857143,915,fable-the-lost-chapters,1.0
Fable Anniversary,3,1.5,2.0,both,0.0156355865950904,0.75,0.6666666666666666,916,fable-anniversary,0.0
Fable III,4,179.0,3.0,both,0.0208474487934539,59.66666666666666,0.75,917,fable-iii,0.0
Face It - A game to fight inner demons,1,0.0,0.0,left_only,0.0052118621983634,,0.0,918,face-it-a-game-to-fight-inner-demons,0.0
Face of Mankind,3,0.7,1.0,both,0.0156355865950904,0.7,0.3333333333333333,919,face-of-mankind,1.0
Faerie Solitaire,1,14.7,1.0,both,0.0052118621983634,14.7,1.0,920,faerie-solitaire,0.0
Faery - Legends of Avalon,1,0.0,0.0,left_only,0.0052118621983634,,0.0,921,faery-legends-of-avalon,0.0
Fairy Bloom Freesia,1,0.0,0.0,left_only,0.0052118621983634,,0.0,922,fairy-bloom-freesia,0.0
Fairy Bloom Freesia - Original Soundtrack,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Fairy Tale Mysteries The Puppet Thief Collector's Edition,1,2.2,1.0,both,0.0052118621983634,2.2,1.0,924,fairy-tale-mysteries-the-puppet-thief,0.0
Fall of the New Age Premium Edition,1,4.6,1.0,both,0.0052118621983634,4.6,1.0,925,fall-of-the-new-age-premium-edition,0.0
Fallen Earth,15,15.8,4.0,both,0.0781779329754521,3.95,0.2666666666666666,926,fallen-earth,1.0
Fallen Enchantress,2,117.8,2.0,both,0.0104237243967269,58.9,1.0,927,fallen-enchantress,0.0
Fallen Enchantress Legendary Heroes,6,85.3,4.0,both,0.0312711731901808,21.325,0.6666666666666666,928,fallen-enchantress-legendary-heroes,0.0
Fallen Enchantress Legendary Heroes - The Dead World,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Fallen Enchantress Legendary Heroes Leader Pack,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Fallen Enchantress Legendary Heroes Loot Pack,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Fallen Enchantress Legendary Heroes Map Pack,2,0.0,0.0,left_only,0.0104237243967269,,0.0,Soundrack/Skin/Bonus,0,
Fallen Enchantress Legendary Heroes Quest Pack,1,0.0,0.0,left_only,0.0052118621983634,,0.0,Soundrack/Skin/Bonus,0,
Fallout,6,12.7,3.0,both,0.0312711731901808,4.233333333333333,0.5,934,fallout,1.0
Fallout 2,4,2.8,3.0,both,0.0208474487934539,0.9333333333333332,0.75,935,fallout-2,0.0
Fallout 3,6,9.4,3.0,both,0.0312711731901808,3.1333333333333333,0.5,936,fallout-3,1.0
Fallout 3 - Game of the Year Edition,23,521.8,15.0,both,0.1198728305623599,34.78666666666666,0.6521739130434783,937,fallout-3-game-of-the-year-edition,1.0
Fallout 4,26,1270.0,26.0,both,0.1355084171574503,48.84615384615385,1.0,938,fallout-4,1.0
Fallout New Vegas,51,2018.4,45.0,both,0.2658049721165372,44.85333333333334,0.8823529411764706,939,fallout-new-vegas,1.0
Fallout New Vegas Courier's Stash,32,0.0,0.0,left_only,0.1667795903476312,,0.0,Soundrack/Skin/Bonus,0,
Fallout New Vegas Dead Money,33,0.0,0.0,left_only,0.1719914525459946,,0.0,Soundrack/Skin/Bonus,0,
Fallout New Vegas Honest Hearts,33,0.0,0.0,left_only,0.1719914525459946,,0.0,Soundrack/Skin/Bonus,0,
Fallout Tactics,4,1.0,1.0,both,0.0208474487934539,1.0,0.25,943,fallout-tactics,0.0
Famaze,1,0.0,0.0,left_only,0.0052118621983634,,0.0,944,famaze,0.0
Far Cry,8,29.7,3.0,both,0.0416948975869078,9.9,0.375,945,far-cry,1.0
Far Cry 2,16,22.8,12.0,both,0.0833897951738156,1.9,0.75,946,far-cry-2,1.0
Far Cry 2 Fortunes Pack,16,0.0,0.0,left_only,0.0833897951738156,,0.0,947,far-cry-2-fortunes-edition,1.0
Far Cry 3,39,1186.7,36.0,both,0.2032626257361755,32.96388888888889,0.9230769230769232,948,far-cry-3,1.0
Far Cry 3 Blood Dragon,16,45.7,12.0,both,0.0833897951738156,3.8083333333333336,0.75,949,far-cry-3-blood-dragon,1.0
Far Cry 4,8,184.2,7.0,both,0.0416948975869078,26.314285714285717,0.875,950,far-cry-4,1.0
FarSky,1,0.0,0.0,left_only,0.0052118621983634,,0.0,951,farsky,0.0
Farming Simulator 15,4,202.0,3.0,both,0.0208474487934539,67.33333333333333,0.75,952,farming-simulator-15,1.0
Farming Simulator 2011,2,16.2,2.0,both,0.0104237243967269,8.1,1.0,953,farming-simulator-2011,0.0
Farming Simulator 2013,9,334.6,8.0,both,0.0469067597852712,41.825,0.8888888888888888,954,farming-simulator-2013,0.0
Farming Simulator 2013 - Modding Tutorials,1,0.1,1.0,both,0.0052118621983634,0.1,1.0,Soundrack/Skin/Bonus,0,
Fate of the World,3,7.3,3.0,both,0.0156355865950904,2.433333333333333,1.0,956,fate-of-the-world,0.0
Fearless Fantasy,2,7.7,2.0,both,0.0104237243967269,3.85,1.0,957,fearless-fantasy,0.0
Feeding Frenzy 2 Shipwreck Showdown Deluxe,2,0.4,1.0,both,0.0104237243967269,0.4,0.5,Soundrack/Skin/Bonus,0,
Fester Mudd Curse of the Gold - Episode 1,1,2.3,1.0,both,0.0052118621983634,2.3,1.0,959,fester-mudd-curse-of-the-gold-episode-1,0.0
Fieldrunners,2,0.4,1.0,both,0.0104237243967269,0.4,0.5,960,fieldrunners,0.0
Fieldrunners 2,2,0.0,0.0,left_only,0.0104237243967269,,0.0,961,fieldrunners-2,0.0
Fiesta Online,3,6.2,1.0,both,0.0156355865950904,6.2,0.3333333333333333,962,fiesta-online,0.0
Fiesta Online NA,2,0.0,0.0,left_only,0.0104237243967269,,0.0,963,fiesta-online-na,0.0
Fight The Dragon,2,55.9,2.0,both,0.0104237243967269,27.95,1.0,964,fight-the-dragon,1.0
Final DOOM,2,0.0,0.0,left_only,0.0104237243967269,,0.0,965,final-doom,1.0
Final Exam,1,0.0,0.0,left_only,0.0052118621983634,,0.0,966,final-exam--1,0.0
Final Hours of Titanfall,1,0.1,1.0,both,0.0052118621983634,0.1,1.0,967,the-final-hours-of-titanfall,0.0
Finding Teddy,3,0.5,1.0,both,0.0156355865950904,0.5,0.3333333333333333,968,finding-teddy,0.0
Finding Teddy Soundtrack,3,0.0,0.0,left_only,0.0156355865950904,,0.0,Soundrack/Skin/Bonus,0,
Fingered,1,7.0,1.0,both,0.0052118621983634,7.0,1.0,970,fingered,0.0
Finn and Jake's Epic Quest,1,6.0,1.0,both,0.0052118621983634,6.0,1.0,971,adventure-time-finn-and-jakes-epic-quest,0.0
Firefall,26,46.99999999999999,11.0,both,0.1355084171574503,4.2727272727272725,0.4230769230769231,972,firefall,1.0
Fishing Planet,13,11.7,9.0,both,0.0677542085787251,1.2999999999999998,0.6923076923076923,973,fishing-planet,1.0
Fist Puncher,1,0.3,1.0,both,0.0052118621983634,0.3,1.0,974,fist-puncher,0.0
Fist of Jesus,1,0.0,0.0,left_only,0.0052118621983634,,0.0,975,fist-of-jesus,0.0
Fistful of Frags,23,36.1,12.0,both,0.1198728305623599,3.0083333333333333,0.5217391304347826,976,fistful-of-frags,1.0
Five Nights at Freddy's,13,24.1,10.0,both,0.0677542085787251,2.41,0.7692307692307693,977,five-nights-at-freddys--1,0.0
Five Nights at Freddy's 2,4,2.2,2.0,both,0.0208474487934539,1.1,0.5,978,five-nights-at-freddys-2--1,0.0
Five Nights at Freddy's 3,2,1.1,1.0,both,0.0104237243967269,1.1,0.5,979,five-nights-at-freddys-3,0.0
Five Nights at Freddy's 4,3,1.9,2.0,both,0.0156355865950904,0.95,0.6666666666666666,980,five-nights-at-freddys-4,0.0
Flame Over,1,0.0,0.0,left_only,0.0052118621983634,,0.0,981,flame-over,1.0
FlatOut,1,0.0,0.0,left_only,0.0052118621983634,,0.0,982,flatout,0.0
FlatOut 2,1,0.6,1.0,both,0.0052118621983634,0.6,1.0,983,flatout-2,1.0
FlatOut Ultimate Carnage,1,23.0,1.0,both,0.0052118621983634,23.0,1.0,984,flatout-ultimate-carnage,0.0
Flatout 3,2,11.7,1.0,both,0.0104237243967269,11.7,0.5,Soundrack/Skin/Bonus,0,
Flesh Eaters,2,0.0,0.0,left_only,0.0104237243967269,,0.0,986,flesh-eaters,0.0
Flight of the Icarus,1,0.6,1.0,both,0.0052118621983634,0.6,1.0,987,flight-of-the-icarus,0.0
Floating Point,9,1.4,3.0,both,0.0469067597852712,0.4666666666666667,0.3333333333333333,988,floating-point,0.0
Football Manager 2009,8,289.3,5.0,both,0.0416948975869078,57.86,0.625,989,football-manager-2009,0.0
Football Manager 2010,4,3826.0,4.0,both,0.0208474487934539,956.5,1.0,990,football-manager-2010,0.0
Football Manager 2011,4,873.0,4.0,both,0.0208474487934539,218.25,1.0,991,football-manager-2011,0.0
Football Manager 2012,10,4888.0,10.0,both,0.0521186219836347,488.8,1.0,992,football-manager-2012,0.0
Football Manager 2013,10,4076.7,10.0,both,0.0521186219836347,407.67,1.0,993,football-manager-2013,0.0
Football Manager 2014,12,4196.7,12.0,both,0.0625423463803617,349.725,1.0,994,football-manager-2014,0.0
Football Manager 2015,11,2917.3,11.0,both,0.0573304841819982,265.20909090909095,1.0,995,football-manager-2015,0.0
Football Manager 2016,7,334.7,7.0,both,0.0364830353885443,47.81428571428571,1.0,996,football-manager-2016,0.0
Football Manager 2016 Demo,3,11.7,3.0,both,0.0156355865950904,3.9,1.0,Soundrack/Skin/Bonus,0,
Football Superstars,8,103.5,4.0,both,0.0416948975869078,25.875,0.5,998,football-superstars,0.0
Forge,8,4.6,5.0,both,0.0416948975869078,0.92,0.625,999,forge,1.0
Fork Parker's Holiday Profit Hike,2,0.0,0.0,left_only,0.0104237243967269,,0.0,1000,fork-parkers-holiday-profit-hike,0.0
Formula Fusion,1,0.1,1.0,both,0.0052118621983634,0.1,1.0,Soundrack/Skin/Bonus,0,
Forsaken World ,3,1.1,1.0,both,0.0156355865950904,1.1,0.3333333333333333,1002,forsaken-world,1.0
Fortix,3,2.4,1.0,both,0.0156355865950904,2.4,0.3333333333333333,1003,fortix,1.0
Fortune Summoners Secret of the Elemental Stone,2,22.0,1.0,both,0.0104237243967269,22.0,0.5,1004,fortune-summoners-secret-of-the-elemental-stone,0.0
Fox & Flock,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1005,fox-and-flock,0.0
Fractal Make Blooms Not War,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1006,fractal-make-blooms-not-war,0.0
Fractured Space,11,6.7,5.0,both,0.0573304841819982,1.34,0.4545454545454545,1007,fractured-space,1.0
Franchise Hockey Manager 2014,1,21.0,1.0,both,0.0052118621983634,21.0,1.0,1008,franchise-hockey-manager-2014,0.0
Frankenstein Master of Death,4,5.3,2.0,both,0.0208474487934539,2.65,0.5,1009,frankenstein-master-of-death,0.0
Freaking Meatbags,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1010,freaking-meatbags,1.0
Free to Play,18,7.0,5.0,both,0.0938135195705425,1.4,0.2777777777777778,Soundrack/Skin/Bonus,0,
FreeStyle2 Street Basketball,30,145.9,10.0,both,0.1563558659509042,14.59,0.3333333333333333,Soundrack/Skin/Bonus,0,
Freedom Planet,3,4.8,3.0,both,0.0156355865950904,1.6,1.0,1013,freedom-planet,0.0
From Dust,7,26.8,4.0,both,0.0364830353885443,6.7,0.5714285714285714,1014,from-dust,0.0
Front Mission Evolved,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1015,front-mission-evolved,1.0
Frontline Tactics,3,0.0,0.0,left_only,0.0156355865950904,,0.0,1016,frontline-tactics,1.0
Frozen Free Fall Snowball Fight,1,0.0,0.0,left_only,0.0052118621983634,,0.0,1017,frozen-free-fall-snowball-fight,0.0
Frozen Hearth,3,3.9,2.0,both,0.0156355865950904,1.95,0.6666666666666666,1018,frozen-hearth,0.0
Frozen Synapse,8,3.6,4.0,both,0.0416948975869078,0.9,0.5,1019,frozen-synapse,1.0
