Games,Cópias vendidas,Hours Played,Número de jogadores,_merge,Popularidade,Temp Med,Jogadores por cópias
Sniper Ghost Warrior 2,5,70.3,5.0,both,0.026059310991817377,14.059999999999999,1.0
Sniper Ghost Warrior 2 Multiplayer Expansion Pack,5,0.0,0.0,left_only,0.026059310991817377,,0.0
Sniper Ghost Warrior 2 World Hunter Pack,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Soccer Manager 2016,2,4.3,1.0,both,0.01042372439672695,4.3,0.5
Sokobond,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Sol Survivor,1,1.0,1.0,both,0.005211862198363475,1.0,1.0
SolForge,6,5.6,4.0,both,0.03127117319018085,1.4,0.6666666666666666
Solar 2,4,8.2,3.0,both,0.0208474487934539,2.733333333333333,0.75
Solar Flux,2,1.5,2.0,both,0.01042372439672695,0.75,1.0
Soldier Front 2,7,4.0,2.0,both,0.036483035388544326,2.0,0.2857142857142857
Solstice Arena,3,1.4,1.0,both,0.015635586595090425,1.4,0.3333333333333333
Sometimes Success Requires Sacrifice,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Sonic & All-Stars Racing Transformed,10,65.3,10.0,both,0.052118621983634754,6.529999999999999,1.0
Sonic Adventure 2 ,5,28.0,5.0,both,0.026059310991817377,5.6,1.0
Sonic Adventure 2 Battle Mode DLC,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Sonic Adventure DX,5,2.0,2.0,both,0.026059310991817377,1.0,0.4
Sonic CD,4,0.8,2.0,both,0.0208474487934539,0.4,0.5
Sonic Generations,11,76.0,8.0,both,0.05733048418199823,9.5,0.7272727272727273
Sonic and SEGA All Stars Racing,2,0.2,1.0,both,0.01042372439672695,0.2,0.5
Sorcerer King,2,45.4,2.0,both,0.01042372439672695,22.7,1.0
Soul Gambler,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Soundodger+,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Source Filmmaker,6,35.4,6.0,both,0.03127117319018085,5.8999999999999995,1.0
South Park The Stick of Truth,23,273.9,20.0,both,0.11987283056235994,13.694999999999999,0.8695652173913043
South Park The Stick of Truth - Super Samurai Spaceman Pack,4,0.0,0.0,left_only,0.0208474487934539,,0.0
South Park The Stick of Truth - Ultimate Fellowship Pack,7,0.0,0.0,left_only,0.036483035388544326,,0.0
Space Channel 5 Part 2,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Space Empires IV Deluxe,1,0.1,1.0,both,0.005211862198363475,0.1,1.0
Space Empires V,1,1.9,1.0,both,0.005211862198363475,1.9,1.0
Space Engineers,14,393.3,13.0,both,0.07296607077708865,30.253846153846155,0.9285714285714286
Space Hack,4,0.0,0.0,left_only,0.0208474487934539,,0.0
Space Hulk,1,4.6,1.0,both,0.005211862198363475,4.6,1.0
Space Pirates and Zombies,9,649.6,8.0,both,0.04690675978527128,81.2,0.8888888888888888
Space Rangers HD A War Apart,2,6.1,2.0,both,0.01042372439672695,3.05,1.0
Space Run,1,0.0,0.0,left_only,0.005211862198363475,,0.0
SpaceChem,14,14.8,8.0,both,0.07296607077708865,1.85,0.5714285714285714
Spacebase DF-9,2,1.3,1.0,both,0.01042372439672695,1.3,0.5
Spark Rising,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Spartans Vs Zombies Defense,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Spec Ops The Line,10,53.199999999999996,7.0,both,0.052118621983634754,7.6,0.7
Spectraball,1,1.5,1.0,both,0.005211862198363475,1.5,1.0
Speed Kills,1,0.0,0.0,left_only,0.005211862198363475,,0.0
SpeedRunners,12,58.400000000000006,12.0,both,0.0625423463803617,4.866666666666667,1.0
Speedball 2 HD,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Speedball 2 Tournament,2,3.0,1.0,both,0.01042372439672695,3.0,0.5
SpellForce 2 - Faith in Destiny,4,139.3,2.0,both,0.0208474487934539,69.65,0.5
SpellForce 2 Gold Edition,2,1.5,1.0,both,0.01042372439672695,1.5,0.5
Spelunky,5,35.6,4.0,both,0.026059310991817377,8.9,0.8
Spelunx,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Spermination,1,0.5,1.0,both,0.005211862198363475,0.5,1.0
Sphere III Enchanted World,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Spintires,5,45.8,4.0,both,0.026059310991817377,11.45,0.8
Spiral Knights,21,1857.7,9.0,both,0.10944910616563297,206.41111111111113,0.42857142857142855
Spirits,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Spooky's House of Jump Scares,8,6.2,4.0,both,0.0416948975869078,1.55,0.5
Spore,7,300.5,7.0,both,0.036483035388544326,42.92857142857143,1.0
Spore Galactic Adventures,1,1.7,1.0,both,0.005211862198363475,1.7,1.0
Sprite Lamp,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Spriter Pro,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Squad,1,3.3,1.0,both,0.005211862198363475,3.3,1.0
Squishy the Suicidal Pig,4,6.4,2.0,both,0.0208474487934539,3.2,0.5
Stacking,4,23.8,2.0,both,0.0208474487934539,11.9,0.5
Star Chronicles Delta Quadrant,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Star Conflict,15,35.900000000000006,9.0,both,0.07817793297545213,3.9888888888888894,0.6
Star Crusade CCG,1,1.2,1.0,both,0.005211862198363475,1.2,1.0
Star Ruler 2,1,9.4,1.0,both,0.005211862198363475,9.4,1.0
Star Trek,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Star Trek D-A-C,1,0.1,1.0,both,0.005211862198363475,0.1,1.0
Star Trek Online,14,468.5,10.0,both,0.07296607077708865,46.85,0.7142857142857143
Star Wars - Battlefront II,17,106.2,14.0,both,0.08860165737217908,7.585714285714286,0.8235294117647058
Star Wars - Jedi Knight II Jedi Outcast,7,0.6000000000000001,2.0,both,0.036483035388544326,0.30000000000000004,0.2857142857142857
Star Wars - Jedi Knight Mysteries of the Sith,4,0.0,0.0,left_only,0.0208474487934539,,0.0
Star Wars Dark Forces,7,0.6000000000000001,2.0,both,0.036483035388544326,0.30000000000000004,0.2857142857142857
Star Wars Empire at War Gold,10,38.5,9.0,both,0.052118621983634754,4.277777777777778,0.9
Star Wars Jedi Knight Dark Forces II,4,0.0,0.0,left_only,0.0208474487934539,,0.0
Star Wars Jedi Knight Jedi Academy,11,21.3,6.0,both,0.05733048418199823,3.5500000000000003,0.5454545454545454
Star Wars Knights of the Old Republic,25,254.6,19.0,both,0.13029655495908687,13.4,0.76
Star Wars Republic Commando,6,0.6,3.0,both,0.03127117319018085,0.19999999999999998,0.5
Star Wars Starfighter,3,0.3,1.0,both,0.015635586595090425,0.3,0.3333333333333333
Star Wars The Clone Wars Republic Heroes,3,0.7,1.0,both,0.015635586595090425,0.7,0.3333333333333333
Star Wars The Force Unleashed II,6,9.0,1.0,both,0.03127117319018085,9.0,0.16666666666666666
Star Wars The Force Unleashed Ultimate Sith Edition,9,21.599999999999998,8.0,both,0.04690675978527128,2.6999999999999997,0.8888888888888888
StarDrive,1,49.0,1.0,both,0.005211862198363475,49.0,1.0
StarDrive 2,3,113.0,3.0,both,0.015635586595090425,37.666666666666664,1.0
StarForge,5,82.1,5.0,both,0.026059310991817377,16.419999999999998,1.0
StarMade,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Starbound,22,638.8,22.0,both,0.11466096836399646,29.036363636363635,1.0
Starbound - Unstable,22,3.8,1.0,both,0.11466096836399646,3.8,0.045454545454545456
Starpoint Gemini,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Starpoint Gemini 2,4,6.1,4.0,both,0.0208474487934539,1.525,1.0
Starseed Pilgrim,4,0.0,0.0,left_only,0.0208474487934539,,0.0
Startopia,2,0.0,0.0,left_only,0.01042372439672695,,0.0
State of Decay,9,51.300000000000004,7.0,both,0.04690675978527128,7.328571428571429,0.7777777777777778
State of Decay - Breakdown,4,0.0,0.0,left_only,0.0208474487934539,,0.0
State of Decay - Lifeline,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Stealth Bastard Deluxe,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Stealth Inc 2,5,0.6,1.0,both,0.026059310991817377,0.6,0.2
Steam Marines,1,0.0,0.0,left_only,0.005211862198363475,,0.0
SteamWorld Dig,6,12.3,4.0,both,0.03127117319018085,3.075,0.6666666666666666
Steel & Steam Episode 1,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Steel Ocean,2,0.1,1.0,both,0.01042372439672695,0.1,0.5
Steel Storm Burning Retribution,4,0.3,1.0,both,0.0208474487934539,0.3,0.25
Stellar 2D,2,2.4,1.0,both,0.01042372439672695,2.4,0.5
Stick It To The Man!,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Still Life,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Stonerid,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Storm in a Teacup,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Stranded,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Stranded Deep,1,0.6,1.0,both,0.005211862198363475,0.6,1.0
Stranded In Time,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Street Fighter IV,2,23.5,2.0,both,0.01042372439672695,11.75,1.0
Street Racing Syndicate,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Strider,4,1.2,1.0,both,0.0208474487934539,1.2,0.25
Strife,17,26.5,5.0,both,0.08860165737217908,5.3,0.29411764705882354
Strike Suit Zero,5,4.8,5.0,both,0.026059310991817377,0.96,1.0
Strike Suit Zero Director's Cut,1,0.3,1.0,both,0.005211862198363475,0.3,1.0
Strike Vector,4,3.1999999999999997,4.0,both,0.0208474487934539,0.7999999999999999,1.0
Strong Bad Episode 1 Homestar Ruiner,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Strong Bad Episode 2 Strong Badia the Free,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Strong Bad Episode 3 Baddest of the Bands,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Strong Bad Episode 4 Dangeresque 3,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Strong Bad Episode 5 8-Bit Is Enough,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Stronghold 2,4,2.2,2.0,both,0.0208474487934539,1.1,0.5
Stronghold 3,8,77.0,7.0,both,0.0416948975869078,11.0,0.875
Stronghold Crusader 2,1,2.8,1.0,both,0.005211862198363475,2.8,1.0
Stronghold Crusader Extreme HD,7,7.7,1.0,both,0.036483035388544326,7.7,0.14285714285714285
Stronghold Crusader HD,7,15.5,5.0,both,0.036483035388544326,3.1,0.7142857142857143
Stronghold HD,13,12.2,5.0,both,0.06775420857872518,2.44,0.38461538461538464
Stronghold Kingdoms,13,1049.3,7.0,both,0.06775420857872518,149.9,0.5384615384615384
Stronghold Legends,4,0.0,0.0,left_only,0.0208474487934539,,0.0
Styx Master of Shadows,3,0.8,2.0,both,0.015635586595090425,0.4,0.6666666666666666
Subnautica,2,37.0,2.0,both,0.01042372439672695,18.5,1.0
Subspace Continuum,1,0.2,1.0,both,0.005211862198363475,0.2,1.0
Sun Blast,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Sunless Sea,4,22.6,4.0,both,0.0208474487934539,5.65,1.0
Sunny - Hunter (Support Class),1,0.0,0.0,left_only,0.005211862198363475,,0.0
Sunrider Mask of Arcadius,3,6.1,1.0,both,0.015635586595090425,6.1,0.3333333333333333
Super Amazing Wagon Adventure,1,4.4,1.0,both,0.005211862198363475,4.4,1.0
Super Chibi Knight,1,3.3,1.0,both,0.005211862198363475,3.3,1.0
Super Crate Box,9,5.3,4.0,both,0.04690675978527128,1.325,0.4444444444444444
Super Hexagon,7,43.300000000000004,4.0,both,0.036483035388544326,10.825000000000001,0.5714285714285714
Super House of Dead Ninjas,1,1.5,1.0,both,0.005211862198363475,1.5,1.0
Super Killer Hornet Resurrection,4,6.800000000000001,2.0,both,0.0208474487934539,3.4000000000000004,0.5
Super Meat Boy,28,147.9,21.0,both,0.1459321415541773,7.042857142857143,0.75
Super Monday Night Combat,9,22.2,2.0,both,0.04690675978527128,11.1,0.2222222222222222
Super Puzzle Platformer Deluxe,2,5.9,1.0,both,0.01042372439672695,5.9,0.5
Super Splatters,1,0.9,1.0,both,0.005211862198363475,0.9,1.0
Super Time Force Ultra,1,0.3,1.0,both,0.005211862198363475,0.3,1.0
Superbrothers Sword & Sworcery EP,10,7.8,6.0,both,0.052118621983634754,1.3,0.6
Superfrog HD,2,1.1,1.0,both,0.01042372439672695,1.1,0.5
Supreme Commander,7,106.0,1.0,both,0.036483035388544326,106.0,0.14285714285714285
Supreme Commander 2,10,370.8,6.0,both,0.052118621983634754,61.800000000000004,0.6
Supreme Commander 2 - Infinite War Battle Pack One,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Supreme Commander Forged Alliance,6,803.0,3.0,both,0.03127117319018085,267.6666666666667,0.5
Supreme Ruler Ultimate,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Surgeon Simulator,14,28.099999999999998,11.0,both,0.07296607077708865,2.5545454545454542,0.7857142857142857
Survarium,21,46.300000000000004,13.0,both,0.10944910616563297,3.5615384615384618,0.6190476190476191
Survival Postapocalypse Now,1,22.0,1.0,both,0.005211862198363475,22.0,1.0
Survivalist,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Sweet Lily Dreams,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Swipecart,1,1.0,1.0,both,0.005211862198363475,1.0,1.0
Sword of the Stars Complete Collection,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Sword of the Stars II Enhanced Edition,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Sword of the Stars The Pit,2,5.4,1.0,both,0.01042372439672695,5.4,0.5
Sword of the Stars The Pit - Mind Games,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Sword of the Stars The Pit Gold DLC,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Swords and Soldiers HD,1,0.3,1.0,both,0.005211862198363475,0.3,1.0
Syberia,3,4.3999999999999995,2.0,both,0.015635586595090425,2.1999999999999997,0.6666666666666666
Syberia 2,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Syder Arcade,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Symphony,4,7.3,2.0,both,0.0208474487934539,3.65,0.5
Synergy,5,36.7,5.0,both,0.026059310991817377,7.340000000000001,1.0
System Shock 2,8,21.1,3.0,both,0.0416948975869078,7.033333333333334,0.375
TDP4Team Battle,2,0.5,2.0,both,0.01042372439672695,0.25,1.0
TDP5 Arena 3D,1,0.3,1.0,both,0.005211862198363475,0.3,1.0
TERA,28,126.3,14.0,both,0.1459321415541773,9.02142857142857,0.5
THE KING OF FIGHTERS XIII STEAM EDITION,6,10.9,4.0,both,0.03127117319018085,2.725,0.6666666666666666
TOME Immortal Arena,3,0.3,1.0,both,0.015635586595090425,0.3,0.3333333333333333
TRAUMA,3,1.8,1.0,both,0.015635586595090425,1.8,0.3333333333333333
TRI Of Friendship and Madness,1,0.0,0.0,left_only,0.005211862198363475,,0.0
TUG,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Tabletop Simulator,3,23.0,3.0,both,0.015635586595090425,7.666666666666667,1.0
Tactical Intervention,28,56.3,15.0,both,0.1459321415541773,3.753333333333333,0.5357142857142857
Take On Helicopters,2,44.0,1.0,both,0.01042372439672695,44.0,0.5
Take On Mars,1,0.6,1.0,both,0.005211862198363475,0.6,1.0
Takedown Red Sabre,3,5.699999999999999,2.0,both,0.015635586595090425,2.8499999999999996,0.6666666666666666
Tales from Space Mutant Blobs Attack,2,0.2,1.0,both,0.01042372439672695,0.2,0.5
Tales from the Borderlands,3,11.5,2.0,both,0.015635586595090425,5.75,0.6666666666666666
Tales of Maj'Eyal,1,3.3,1.0,both,0.005211862198363475,3.3,1.0
Tales of Maj'Eyal - Ashes of Urh'Rok,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Tales of Monkey Island Chapter 1 - Launch of the Screaming Narwhal,2,12.0,2.0,both,0.01042372439672695,6.0,1.0
Tales of Monkey Island Chapter 2 - The Siege of Spinner Cay ,2,7.0,1.0,both,0.01042372439672695,7.0,0.5
Tales of Monkey Island Chapter 3 - Lair of the Leviathan ,2,6.7,1.0,both,0.01042372439672695,6.7,0.5
Tales of Monkey Island Chapter 4 - The Trial and Execution of Guybrush Threepwood ,2,4.4,1.0,both,0.01042372439672695,4.4,0.5
Tales of Monkey Island Chapter 5 - Rise of the Pirate God,2,3.2,1.0,both,0.01042372439672695,3.2,0.5
Tales of Zestiria,1,28.0,1.0,both,0.005211862198363475,28.0,1.0
Talisman Digital Edition,2,3.9,2.0,both,0.01042372439672695,1.95,1.0
Talisman Prologue,3,3.2,2.0,both,0.015635586595090425,1.6,0.6666666666666666
Talismania Deluxe,1,1.9,1.0,both,0.005211862198363475,1.9,1.0
Tap Tap Infinity,4,8.1,3.0,both,0.0208474487934539,2.6999999999999997,0.75
Team Fortress 2,340,24923.4,340.0,both,1.7720331474435815,73.30411764705883,1.0
Team Fortress Classic,53,2.6,5.0,both,0.2762286965132642,0.52,0.09433962264150944
Teddy Floppy Ear - The Race,1,0.4,1.0,both,0.005211862198363475,0.4,1.0
Teenage Mutant Ninja Turtles Out of the Shadows,3,23.8,3.0,both,0.015635586595090425,7.933333333333334,1.0
Teeworlds,3,2.4,2.0,both,0.015635586595090425,1.2,0.6666666666666666
Teleglitch Die More Edition,6,0.9,1.0,both,0.03127117319018085,0.9,0.16666666666666666
Temper Tantrum,1,5.3,1.0,both,0.005211862198363475,5.3,1.0
Tengami,1,0.0,0.0,left_only,0.005211862198363475,,0.0
TeraBlaster,2,0.0,0.0,left_only,0.01042372439672695,,0.0
Terra Incognita ~ Chapter One The Descendant,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Terraria,67,3822.2,64.0,both,0.34919476729035287,59.721875,0.9552238805970149
Terrorhedron,1,0.0,0.0,left_only,0.005211862198363475,,0.0
Tesla Effect,3,0.0,0.0,left_only,0.015635586595090425,,0.0
Teslagrad,2,1.9,1.0,both,0.01042372439672695,1.9,0.5
Test Drive Unlimited 2,5,10.8,4.0,both,0.026059310991817377,2.7,0.8
Tetrobot and Co.,1,1.8,1.0,both,0.005211862198363475,1.8,1.0
The 39 Steps,4,0.0,0.0,left_only,0.0208474487934539,,0.0
The Amazing Spider-Man,1,1.9,1.0,both,0.005211862198363475,1.9,1.0
The Baconing,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Ball,5,15.1,4.0,both,0.026059310991817377,3.775,0.8
The Banner Saga,7,116.1,6.0,both,0.036483035388544326,19.349999999999998,0.8571428571428571
The Banner Saga - Mod Content,7,0.0,0.0,left_only,0.036483035388544326,,0.0
The Banner Saga Factions,3,0.0,0.0,left_only,0.015635586595090425,,0.0
The Bard's Tale,2,1.0,1.0,both,0.01042372439672695,1.0,0.5
The Basement Collection,4,2.6,2.0,both,0.0208474487934539,1.3,0.5
The Beast of Lycan Isle - Collector's Edition,1,4.0,1.0,both,0.005211862198363475,4.0,1.0
The Beginner's Guide,2,1.9,1.0,both,0.01042372439672695,1.9,0.5
The Binding of Isaac,37,743.3000000000001,32.0,both,0.1928389013394486,23.228125000000002,0.8648648648648649
The Binding of Isaac Rebirth,12,824.2,11.0,both,0.0625423463803617,74.92727272727274,0.9166666666666666
The Book of Unwritten Tales,5,54.0,4.0,both,0.026059310991817377,13.5,0.8
The Book of Unwritten Tales Extras,2,0.0,0.0,left_only,0.01042372439672695,,0.0
The Book of Unwritten Tales The Critter Chronicles,2,0.0,0.0,left_only,0.01042372439672695,,0.0
The Bridge,8,8.6,6.0,both,0.0416948975869078,1.4333333333333333,0.75
The Bureau XCOM Declassified,7,45.8,5.0,both,0.036483035388544326,9.16,0.7142857142857143
The Bureau XCOM Declassified - Code Breakers,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Cat Lady,2,2.3,1.0,both,0.01042372439672695,2.3,0.5
The Cave,3,13.8,3.0,both,0.015635586595090425,4.6000000000000005,1.0
The Chaos Engine,1,1.4,1.0,both,0.005211862198363475,1.4,1.0
The Chronicles of Riddick Assault on Dark Athena,3,0.3,1.0,both,0.015635586595090425,0.3,0.3333333333333333
The Clockwork Man,1,0.7,1.0,both,0.005211862198363475,0.7,1.0
The Clockwork Man The Hidden World,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Crew,5,104.9,5.0,both,0.026059310991817377,20.98,1.0
The Culling Of The Cows,1,1.8,1.0,both,0.005211862198363475,1.8,1.0
The Cursed Crusade,1,0.6,1.0,both,0.005211862198363475,0.6,1.0
The Darkness II,9,66.60000000000001,7.0,both,0.04690675978527128,9.514285714285716,0.7777777777777778
The Dead Linger,2,7.6,1.0,both,0.01042372439672695,7.6,0.5
The Deer,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Desolate Hope,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Dig,4,9.1,2.0,both,0.0208474487934539,4.55,0.5
The Dream Machine,2,0.0,0.0,left_only,0.01042372439672695,,0.0
The Dream Machine Chapter 3,2,0.0,0.0,left_only,0.01042372439672695,,0.0
The Dream Machine Chapter 4,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Dream Machine Chapter 5,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Egyptian Prophecy The Fate of Ramses,1,0.3,1.0,both,0.005211862198363475,0.3,1.0
The Elder Scrolls III Morrowind,11,45.1,7.0,both,0.05733048418199823,6.442857142857143,0.6363636363636364
The Elder Scrolls IV Oblivion ,18,285.2,13.0,both,0.09381351957054256,21.93846153846154,0.7222222222222222
The Elder Scrolls Online Tamriel Unlimited,3,5.6,2.0,both,0.015635586595090425,2.8,0.6666666666666666
The Elder Scrolls V Skyrim,109,9091.4,102.0,both,0.5680929796216188,89.1313725490196,0.9357798165137615
The Elder Scrolls V Skyrim - Dawnguard,48,0.0,0.0,left_only,0.2501693855214468,,0.0
The Elder Scrolls V Skyrim - Dragonborn,47,0.0,0.0,left_only,0.24495752332308335,,0.0
The Elder Scrolls V Skyrim - Hearthfire,49,0.0,0.0,left_only,0.2553812477198103,,0.0
The Escapists,2,1.8,2.0,both,0.01042372439672695,0.9,1.0
The Evil Within,2,1.1,2.0,both,0.01042372439672695,0.55,1.0
The Expendabros,24,36.8,7.0,both,0.1250846927607234,5.257142857142857,0.2916666666666667
The Fall,1,0.7,1.0,both,0.005211862198363475,0.7,1.0
The First Templar,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Fish Fillets 2,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Floor is Jelly,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Forest,13,247.4,13.0,both,0.06775420857872518,19.03076923076923,1.0
The Forest of Doom,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Forgotten Ones,5,0.2,1.0,both,0.026059310991817377,0.2,0.2
The Four Kings Casino and Slots,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Gate,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Good Life,1,0.6,1.0,both,0.005211862198363475,0.6,1.0
The Great Art Race,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Great Jitters Pudding Panic,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Guild Gold Edition,2,0.0,0.0,left_only,0.01042372439672695,,0.0
The Guild II,4,0.8999999999999999,2.0,both,0.0208474487934539,0.44999999999999996,0.5
The Guild II - Pirates of the European Seas,3,0.0,0.0,left_only,0.015635586595090425,,0.0
The Guild II Renaissance,3,0.9,1.0,both,0.015635586595090425,0.9,0.3333333333333333
The Hat Man Shadow Ward,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Howler,2,0.4,1.0,both,0.01042372439672695,0.4,0.5
The I of the Dragon,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Incredible Adventures of Van Helsing,8,34.3,4.0,both,0.0416948975869078,8.575,0.5
The Incredible Adventures of Van Helsing II,4,3.0,1.0,both,0.0208474487934539,3.0,0.25
The Incredible Adventures of Van Helsing Thaumaturge,6,0.0,0.0,left_only,0.03127117319018085,,0.0
The Inner World,1,1.3,1.0,both,0.005211862198363475,1.3,1.0
The Jackbox Party Pack,1,7.0,1.0,both,0.005211862198363475,7.0,1.0
The LEGO Movie - Videogame,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Last Federation,1,3.9,1.0,both,0.005211862198363475,3.9,1.0
The Last Remnant,6,13.200000000000001,4.0,both,0.03127117319018085,3.3000000000000003,0.6666666666666666
The Last Warlock,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Legend of Heroes Trails in the Sky,4,17.700000000000003,4.0,both,0.0208474487934539,4.425000000000001,1.0
The Legend of Heroes Trails in the Sky SC,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Legend of Korra,4,14.4,4.0,both,0.0208474487934539,3.6,1.0
The Long Dark,8,53.1,7.0,both,0.0416948975869078,7.585714285714286,0.875
The Longest Journey,4,7.0,4.0,both,0.0208474487934539,1.75,1.0
The Lord of the Rings Online,15,22.3,6.0,both,0.07817793297545213,3.716666666666667,0.4
The Lord of the Rings War in the North,13,59.4,6.0,both,0.06775420857872518,9.9,0.46153846153846156
The Magic Circle,1,5.2,1.0,both,0.005211862198363475,5.2,1.0
The Maw,1,6.5,1.0,both,0.005211862198363475,6.5,1.0
The Maw Brute Force,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Maw River Redirect,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Mighty Quest For Epic Loot,25,37.7,15.0,both,0.13029655495908687,2.5133333333333336,0.6
The Misadventures of P.B. Winterbottom,1,0.4,1.0,both,0.005211862198363475,0.4,1.0
The Movies,1,14.5,1.0,both,0.005211862198363475,14.5,1.0
The Movies Stunts and Effects,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Musketeers Victoria's Quest,1,36.0,1.0,both,0.005211862198363475,36.0,1.0
The Night of the Rabbit,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Novelist,2,0.0,0.0,left_only,0.01042372439672695,,0.0
The Old Tree,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Path - Prologue,1,0.6,1.0,both,0.005211862198363475,0.6,1.0
The Pilgrim DLC,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Plan,4,0.1,1.0,both,0.0208474487934539,0.1,0.25
The Political Machine,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Polynomial,2,0.3,1.0,both,0.01042372439672695,0.3,0.5
The Promised Land,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Raven - Legacy of a Master Thief,2,1.1,1.0,both,0.01042372439672695,1.1,0.5
The Repopulation,1,41.0,1.0,both,0.005211862198363475,41.0,1.0
The Retro Expansion,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Room,1,3.9,1.0,both,0.005211862198363475,3.9,1.0
The Scourge Project Episode 1 and 2,1,0.0,0.0,left_only,0.005211862198363475,,0.0
The Secret World,4,160.0,4.0,both,0.0208474487934539,40.0,1.0
The Secret of Monkey Island Special Edition,7,29.3,5.0,both,0.036483035388544326,5.86,0.7142857142857143
The Settlers 7 Paths to a Kingdom - Gold Edition,1,68.0,1.0,both,0.005211862198363475,68.0,1.0
The Settlers Online,2,0.0,0.0,left_only,0.01042372439672695,,0.0
The Ship,10,2.6,3.0,both,0.052118621983634754,0.8666666666666667,0.3
The Ship Single Player,10,2.8,4.0,both,0.052118621983634754,0.7,0.4
The Ship Tutorial,10,0.7,2.0,both,0.052118621983634754,0.35,0.2
The Showdown Effect,6,10.0,3.0,both,0.03127117319018085,3.3333333333333335,0.5
