id,total_hours_played,size,clustering,games_played
147251779,1.2917560131242414e-05,1,1.0,1
286445618,0.00040044436406851483,1,1.0,1
120639809,0.01755496421835844,1,1.0,1
205532682,3.8752680393727244e-05,1,1.0,1
196894502,1.2917560131242414e-05,1,1.0,1
165020079,0.0012013330922055446,1,1.0,1
202600291,0.0009946521301056658,1,1.0,1
202585832,9.04229209186969e-05,1,1.0,1
237388314,0.024917973493166615,1,1.0,1
82792464,1.2917560131242414e-05,1,1.0,1
138242360,0.019621773839357225,1,1.0,1
214276866,0.0023509959438861193,1,1.0,1
206597662,0.00021959852223112103,1,1.0,1
170176187,3.8752680393727244e-05,1,1.0,1
199134746,0.0006200428862996359,1,1.0,1
72958745,0.13277960058904076,1,1.0,6
171918937,0.00016792828170615135,1,1.0,1
298478157,0.0004650321647247269,1,1.0,1
303090541,0.00011625804118118173,1,1.0,1
293002110,0.0002066809620998786,1,1.0,1
197765864,0.0005683726457746662,1,1.0,1
165523661,0.0006717131268246055,1,1.0,1
237298602,0.0019893042602113315,1,1.0,1
272181160,0.0030227090707107248,1,0.7584313725490196,6
186450119,0.00036169168367478755,1,1.0,1
233648242,0.00012917560131242412,1,1.0,1
156156544,0.0006717131268246055,1,1.0,1
182621430,2.5835120262484825e-05,1,1.0,1
253622624,0.0001937634019686362,1,1.0,1
102838001,0.003603999276616633,1,1.0,1
141246626,0.00021959852223112103,1,1.0,1
166242802,0.00023251608236236342,1,1.0,1
202140315,2.5835120262484825e-05,1,1.0,1
257491997,0.0001937634019686362,1,1.0,1
204703234,0.0037331748779290573,1,1.0,1
174896111,0.11637429922236289,1,1.0,3
279603258,0.0011884155320743021,1,1.0,1
146326949,0.00412070168186633,1,1.0,1
143137329,0.3314516754075491,1,1.0,1
259829971,0.0005425375255121814,1,1.0,1
188226310,0.0002066809620998786,1,1.0,1
278609462,0.00016792828170615135,1,1.0,1
254331853,0.00033585656341230275,1,1.0,1
284863484,0.00023251608236236342,1,1.0,1
293881991,0.0017051179373239987,1,1.0,1
233865573,0.00010334048104993931,1,1.0,1
221257958,0.0029581212700545124,1,1.0,1
270169680,7.750536078745447e-05,1,1.0,1
98463542,0.05487379543751777,1,1.0,5
180048039,0.06044126385408325,1,1.0,1
204541576,0.024104167204898344,1,1.0,8
204813749,0.0004521146045934845,1,1.0,1
199535718,0.11559924561448835,1,1.0,1
150396347,0.0004650321647247269,1,1.0,1
32749624,0.6377657787997004,1,1.0,5
180622295,0.004249877283178754,1,1.0,1
148576413,0.01884672023148268,1,1.0,1
202017729,0.00012917560131242412,1,1.0,1
234770287,0.0061875113028651155,1,1.0,1
236911498,0.004249877283178754,1,1.0,1
236245395,0.14905572635440623,1,1.0,1
65394447,0.0004262794843309996,1,1.0,1
225376053,0.002066809620998786,1,1.0,1
228512803,0.00010334048104993931,1,1.0,1
182929175,0.26294985403157056,1,1.0,2
171911285,0.00412070168186633,1,1.0,1
211357825,1.2917560131242414e-05,1,1.0,1
123546767,0.0002971038830185755,1,1.0,1
247219864,0.00786679411992663,1,1.0,1
138259286,0.10047278270080348,1,1.0,2
162654590,0.001692200377192756,1,1.0,1
48080423,0.009714005218694295,1,1.0,11
275151488,0.0003229390032810603,1,1.0,2
233595859,0.006704213708114812,1,1.0,1
252200924,5.167024052496966e-05,1,1.0,1
186814006,0.0698710827498902,1,1.0,1
292158722,0.0006200428862996359,1,1.0,1
242866563,6.458780065621206e-05,1,1.0,1
172195770,0.000684630686955848,1,1.0,1
195840346,0.01600485700260935,1,1.0,1
241524841,0.003474823675304209,1,1.0,1
138460230,0.06405818069083112,1,1.0,1
242836440,0.0021830676621799674,1,1.0,1
178117765,0.00018084584183739377,1,1.0,1
120143206,0.007220916113364509,1,1.0,1
229312905,0.08873072054150413,1,1.0,1
249480143,0.0003100214431498179,1,1.0,1
199693744,1.2917560131242414e-05,1,1.0,1
132800758,0.01975094944066965,1,1.0,1
166811621,0.0004650321647247269,1,1.0,1
196437409,0.006058335701552692,1,1.0,1
165842250,0.0008008887281370297,1,1.0,1
175612514,0.0003875268039372724,1,1.0,1
136341868,5.167024052496966e-05,1,1.0,1
237036035,0.02685560751285298,1,1.0,1
149081421,0.00011625804118118173,1,1.0,1
145078067,0.0018988813392926348,1,1.0,1
196086652,0.0001937634019686362,1,1.0,1
203746661,0.2871444441573876,1,1.0,1
189429276,0.0007104658072183327,1,1.0,1
218215123,0.00018084584183739377,1,1.0,1
198741200,5.167024052496966e-05,1,1.0,1
294250383,0.00018084584183739377,1,1.0,1
219780322,0.001059239930761878,1,1.0,1
236054259,9.04229209186969e-05,1,1.0,1
198071235,0.00014209316144366652,1,1.0,1
149832495,0.0012142506523367869,1,1.0,1
136520135,0.000904229209186969,1,1.0,1
177519904,0.002325160823623634,1,1.0,3
260729536,5.167024052496966e-05,1,1.0,1
219554846,0.002028056940605059,1,1.0,1
138655214,0.0002066809620998786,1,1.0,1
240400609,0.000968817009843181,1,1.0,1
242300881,2.5835120262484825e-05,1,1.0,1
292196792,0.000684630686955848,1,1.0,1
268935456,2.5835120262484825e-05,1,1.0,1
282923824,0.0006071253261683934,1,1.0,2
285545510,3.8752680393727244e-05,1,1.0,1
155471453,0.00018084584183739377,1,1.0,1
230213922,0.00012917560131242412,1,1.0,1
138080934,0.00028418632288733305,1,1.0,1
203422894,0.0489446353372775,1,1.0,1
281579960,5.167024052496966e-05,1,1.0,1
144144570,0.047265352520215985,1,1.0,1
205636324,0.019918877722375803,1,1.0,2
135329995,1.2917560131242414e-05,1,1.0,1
111795034,0.07682073010049863,1,1.0,3
150720815,0.05385330818714962,1,1.0,1
210725110,0.00014209316144366652,1,1.0,1
175430751,2.5835120262484825e-05,1,1.0,1
234758647,9.04229209186969e-05,1,1.0,1
190754099,0.3770506626708348,1,1.0,2
225851590,0.04067739685328236,1,1.0,1
292976473,0.00012917560131242412,1,1.0,1
145670348,0.0162632082052342,1,1.0,1
293378273,0.00018084584183739377,1,1.0,1
120698121,1.2917560131242414e-05,1,1.0,1
290334662,0.0007621360477433024,1,1.0,1
228320359,7.750536078745447e-05,1,1.0,1
176890431,6.458780065621206e-05,1,1.0,1
175849081,9.04229209186969e-05,1,1.0,1
212041058,0.002234737902704937,1,1.0,1
286761300,7.750536078745447e-05,1,1.0,1
239779234,0.00010334048104993931,1,1.0,1
299905842,0.003603999276616633,1,1.0,1
199047397,0.0001937634019686362,1,1.0,1
160139917,0.00016792828170615135,1,1.0,1
148761419,0.03098922675485055,1,1.0,2
215917975,7.750536078745447e-05,1,1.0,1
199121928,0.0004262794843309996,1,1.0,1
185078775,9.04229209186969e-05,1,1.0,1
95542056,0.002480171545198543,1,1.0,1
160844169,0.03538119719947297,1,1.0,1
162024985,0.00033585656341230275,1,1.0,1
240820377,2.5835120262484825e-05,1,1.0,1
294888042,0.0005812902059059086,1,1.0,1
135545063,0.005024930891053298,1,1.0,1
143177422,0.00028418632288733305,1,1.0,1
289075484,0.00021959852223112103,1,1.0,1
239306186,0.00037460924380603,1,1.0,1
108727716,0.0004262794843309996,1,1.0,1
156669447,0.0019893042602113315,1,1.0,1
207647609,0.0006329604464308784,1,1.0,3
154137401,0.00015501072157490895,1,1.0,1
83572990,0.0017826232981114532,1,1.0,3
298173249,5.167024052496966e-05,1,1.0,1
239296422,0.00011625804118118173,1,1.0,1
142971534,0.006626708347327357,1,0.9796686570659173,4
181523551,9.04229209186969e-05,1,1.0,1
163027169,0.00043919704446224205,1,1.0,1
302642693,0.0010075696902369083,1,1.0,1
204793925,0.003603999276616633,1,1.0,1
216317211,0.00018084584183739377,1,1.0,1
287812798,0.004379052884491178,1,1.0,1
162319690,0.31467176479706516,1,1.0,2
254331891,0.003603999276616633,1,1.0,1
171541210,0.0007492184876120601,1,1.0,1
295832595,0.011354535355362082,1,1.0,1
305697665,0.003862350479241481,1,1.0,1
212875606,0.0003229390032810603,1,1.0,1
84610577,0.0017051179373239987,1,1.0,1
138129129,0.172436510191955,1,1.0,1
144202828,0.00040044436406851483,1,1.0,1
240508393,0.007995969721239053,1,1.0,1
169258848,0.0971271346268117,1,1.0,1
146449077,0.15926059885808772,1,1.0,1
163801892,0.013292169375048443,1,1.0,1
235037893,0.018756297310563986,1,1.0,2
157138238,0.004249877283178754,1,1.0,1
255706163,0.005024930891053298,1,1.0,1
134615317,0.011483710956674506,1,1.0,1
204748975,0.00021959852223112103,1,1.0,1
158899877,0.0010463223706306355,1,1.0,1
171280641,0.0002712687627560907,1,1.0,1
164259079,2.5835120262484825e-05,1,1.0,1
299965727,0.014842276590797534,1,1.0,1
169308850,0.00016792828170615135,1,1.0,1
155069128,0.3888056423902654,1,1.0,1
207022512,0.001627612576536544,1,1.0,1
233269570,9.04229209186969e-05,1,1.0,1
139433517,2.5835120262484825e-05,1,1.0,1
98312003,0.10647944816183122,1,1.0,10
44021324,0.020732684010644074,1,1.0,9
185685666,0.00018084584183739375,1,0.9545454545454546,3
242782489,0.0010721574908931202,1,1.0,2
226597231,0.0011625804118118171,1,1.0,6
202092286,0.000968817009843181,1,1.0,1
248444377,0.03594956984524764,1,1.0,7
303326013,0.003759009998191542,1,1.0,2
304222866,0.0001937634019686362,1,1.0,1
260320188,0.019854289921719587,1,1.0,13
248532700,2.5835120262484825e-05,1,1.0,1
163237086,0.008383496525176327,1,0.7673637042569081,2
223324734,0.020370992326969286,1,1.0,11
205029231,0.023329113597023797,1,1.0,2
300620379,0.003384400754385512,1,1.0,3
197363488,0.0021959852223112104,1,1.0,2
113308351,0.001808458418373938,1,1.0,1
214366018,0.013938047381610565,1,1.0,1
77870593,0.13063528560725451,1,1.0,14
43804972,0.033443563179786605,1,1.0,1
108755905,0.0015630247758803319,1,1.0,1
75034989,0.22746531635104766,1,1.0,1
160264413,0.036931304415222056,1,1.0,1
158211774,0.015488154597359654,1,1.0,1
73012771,0.013421344976360867,1,1.0,1
99992274,0.0008008887281370297,1,1.0,1
251164636,0.0807993386209213,1,1.0,6
151481334,0.007220916113364509,1,1.0,1
77378306,0.011070349032474749,1,1.0,2
103984034,0.014971452192109958,1,1.0,2
28031199,0.06850182137597852,1,0.5311167945439045,5
187692242,0.006600873227064873,1,1.0,3
84395245,0.003603999276616633,1,1.0,1
105590063,0.0019505515798176043,1,1.0,1
142650116,0.010049861782106597,1,1.0,10
88296152,0.001343426253649211,1,0.3333333333333333,5
208649703,0.016134032603921773,1,1.0,1
298389371,0.030679205311700732,1,1.0,2
300601393,0.00326814271320433,1,0.881578947368421,2
257377008,0.004249877283178753,1,1.0,4
212751581,0.055881365127754684,1,1.0,3
95898619,0.08688350944273647,1,0.5810921902524956,7
237275985,0.005929160100240268,1,1.0,1
201697182,0.009804428139612992,1,1.0,1
201445671,0.0006587955666933631,1,1.0,1
218354629,0.014015552742398019,1,1.0,6
290367158,0.00023251608236236345,1,1.0,2
292731142,0.0028289456687420884,1,1.0,1
226923581,0.07228666649443255,1,1.0,3
87821312,0.15019247164595553,1,1.0,2
135879753,0.6213217247526289,1,1.0,18
87879009,0.0705686309969773,1,1.0,4
293269191,0.009662334978169327,1,1.0,3
182220992,0.048570026093471476,1,0.9574773053033923,9
216921535,0.01537189655617847,1,1.0,2
293360401,0.014248068824760382,1,1.0,2
58977564,0.06400651045030616,1,1.0,4
184899103,0.05101144495827629,1,1.0,1
285282740,0.0019505515798176043,1,1.0,1
161248480,0.01871754463017026,1,0.8646907216494846,3
130021142,0.0018213759785051802,1,1.0,2
204749083,0.01161288655798693,1,1.0,1
235359505,0.046619474513653864,1,1.0,1
245064847,0.0014855194150928774,1,1.0,1
205014771,0.044798098535148684,1,1.0,11
114132445,0.00010334048104993931,1,1.0,1
301805182,0.007220916113364509,1,1.0,1
34102593,0.17905030097915112,1,1.0,4
252694471,0.0018342935386364229,1,1.0,1
303061131,0.00851267212648875,1,1.0,1
241645675,0.0005167024052496965,1,1.0,2
302533082,0.00021959852223112103,1,1.0,1
167752146,0.046671144754178835,1,1.0,2
266836892,0.1051618570284445,1,1.0,2
308452993,0.0008913116490557266,1,1.0,1
296254406,0.00808639264215775,1,1.0,2
212302055,0.00412070168186633,1,1.0,1
296439514,0.01043738858604387,1,1.0,3
254715417,0.016134032603921773,1,1.0,1
263856756,0.0644457074947684,1,1.0,1
58029555,0.023781228201617283,1,1.0,5
174204642,0.06922520474332809,1,0.75,3
161220142,0.002699770067429664,1,1.0,1
164271888,0.1635233937013977,1,1.0,1
242549338,0.013821789340429382,1,1.0,4
65421540,0.04444932441160514,1,1.0,5
239299518,0.0005942077660371511,1,1.0,2
37708732,0.05495130079830522,1,1.0,5
55446861,0.0028289456687420884,1,1.0,1
25941262,0.011587051437724444,1,1.0,2
20321898,0.00011625804118118173,1,1.0,1
36553207,0.12347895729454622,1,1.0,1
29835809,0.0009300643294494538,1,1.0,1
67923337,0.007995969721239053,1,1.0,1
58117481,0.035897899604722665,1,1.0,1
36154073,0.0017309530575864835,1,1.0,2
41883229,0.014222233704497898,1,1.0,4
29383643,1.2917560131242414e-05,1,1.0,1
37179655,0.030860051153538126,1,1.0,1
11973378,9.04229209186969e-05,1,1.0,1
28696163,0.037318831219159326,1,1.0,1
195800610,0.0004779497248559693,1,1.0,1
20643309,0.006704213708114812,1,1.0,1
14098833,0.00257059446611724,1,1.0,2
18319108,0.0,1,1.0,1
32488724,0.007091740512052085,1,1.0,1
26090223,0.0004133619241997572,1,1.0,1
104709012,0.0015759423360115746,1,1.0,1
28633466,7.750536078745447e-05,1,1.0,1
26101823,1.2917560131242414e-05,1,1.0,1
68372559,0.0030872968713669367,1,1.0,1
89867101,0.0816260624693208,1,1.0,1
308653033,6.458780065621206e-05,1,1.0,1
253773352,2.5835120262484825e-05,1,1.0,1
268158408,0.0007233833673495752,1,1.0,1
197172884,3.8752680393727244e-05,1,1.0,1
215492239,0.0007879711680057873,1,1.0,1
239478937,6.458780065621206e-05,1,1.0,1
193987636,0.0013692613739116957,1,1.0,6
288854118,7.750536078745447e-05,1,1.0,1
216115170,5.167024052496966e-05,1,1.0,1
189623540,0.0011367452915493324,1,1.0,2
198417932,0.00018084584183739377,1,1.0,1
229791471,0.0036427519570103603,1,1.0,2
190788774,0.00011625804118118173,1,1.0,1
205827348,0.0004779497248559693,1,1.0,1
91881892,0.04798873588756556,1,1.0,3
199899325,0.006600873227064873,1,1.0,2
201081230,0.0022089027824424524,1,1.0,1
229179750,0.0012530033327305143,1,1.0,1
194097479,0.0006975482470870904,1,1.0,1
201816765,0.018536698788332858,1,1.0,7
129825010,2.5835120262484825e-05,1,1.0,1
259934396,0.0019763867000800895,1,1.0,1
132875638,0.0008008887281370297,1,1.0,1
284064476,2.5835120262484825e-05,1,1.0,1
224197206,0.0009300643294494538,1,1.0,1
253209919,0.0009946521301056658,1,1.0,1
286637360,0.00036169168367478755,1,1.0,1
257422299,0.0004779497248559693,1,0.7814625850340136,4
219080305,0.0003100214431498179,1,1.0,1
197279094,0.0029581212700545124,1,1.0,3
253424499,0.00040044436406851483,1,1.0,1
220887518,0.006988400031002146,1,1.0,2
210419195,0.00010334048104993931,1,1.0,1
188321266,0.02220528586560571,1,1.0,1
187462362,0.0002712687627560907,1,1.0,1
14165501,0.0011884155320743021,1,1.0,2
1364546,0.07153744800682048,1,1.0,2
251706843,0.020280569406050587,1,1.0,6
166753156,0.16405301366677866,1,1.0,14
93812486,0.08194900147260187,1,1.0,3
30695285,0.0046632392073785115,1,1.0,2
46759859,0.10498101118660708,1,0.8350951374207188,4
156407138,0.015759423360115744,1,1.0,3
76319436,0.0009429818895806963,1,0.8350951374207188,2
30527047,0.05655307825457928,1,1.0,2
31887973,0.00015501072157490895,1,1.0,3
30115594,0.04572816286459814,1,1.0,3
53181165,0.0003229390032810603,1,1.0,3
43186470,0.003655669517141603,1,1.0,4
62923086,0.011742062159299354,1,1.0,1
38763767,9.04229209186969e-05,1,1.0,1
9544834,0.01311132353321105,1,1.0,3
81569401,0.11508254320923865,1,1.0,1
23663429,0.00015501072157490895,1,1.0,1
23718710,0.00037460924380603,1,1.0,1
47519224,0.00010334048104993931,1,1.0,1
4485779,0.21919807786705253,1,1.0,1
18869916,0.0002712687627560907,1,1.0,1
5232588,0.0009171467693182114,1,1.0,3
95761491,0.0011238277314180901,1,1.0,1
4325465,6.458780065621206e-05,1,1.0,1
15951451,0.00023251608236236342,1,1.0,1
28040133,0.0778799700312605,1,1.0,1
60424237,0.0006458780065621207,1,1.0,1
4986667,0.009287725734363296,1,1.0,1
24972502,0.0009817345699744235,1,1.0,1
34658438,0.0007104658072183328,1,1.0,3
14758912,0.010967008551424809,1,1.0,1
33261284,0.24529154933216218,1,1.0,1
32939936,1.2917560131242414e-05,1,1.0,1
178717672,0.0023380783837548768,1,1.0,2
108877388,0.008706435528457387,1,1.0,4
285926554,0.0023639135040173613,1,1.0,1
237047627,7.750536078745447e-05,1,1.0,1
291151096,0.005283282093678147,1,1.0,1
295021107,6.458780065621206e-05,1,1.0,1
236775073,0.0001937634019686362,1,1.0,2
216040174,0.001563024775880332,1,1.0,2
278567826,0.002079727181130028,1,1.0,1
242471645,0.0007879711680057873,1,1.0,1
226357303,0.00011625804118118173,1,1.0,1
238378861,0.0010463223706306355,1,1.0,2
299670894,0.0004908672849872116,1,1.0,1
242815838,0.00941690133567572,1,1.0,1
196237754,9.04229209186969e-05,1,0.0,1
303032390,0.014196398584235412,1,0.0,1
229334262,0.0003487741235435451,1,1.0,1
125699277,0.007350091714676933,1,1.0,1
109458201,0.0500426279484331,1,1.0,3
198314976,0.0,1,0.0,1
252507011,0.00010334048104993931,1,1.0,1
301432974,0.005541633296302995,1,1.0,1
